"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","AuthorityType","TerritoryAssignment","Subdivision","IndicateOnly","Fleeting","Stacking","Blocking","CallOn","InTimeType","InTimeBit","DrillSignal","DrillType","DrillControl","DrillStop","DrillIndOne","DrillIndTwo","SignalBlockInd","BlockIndBit","AutoClearCount","PreferredRoutes","CallOnBit","NoOpposingCheck","SignalSlotting","GraphicGroup","ScreenRegion","MatchMode","NoAlarmOnPending","MakeInVisible","ForceStopControl","SignalAspectIndications","FleetControlBit","Notes","HoldingSignal","SignalClearAheadCount","AllowAutomaticMode","AutomaticModeOn","IndicateOnlyWithControlSetEnabled","SignalControlled","CallOnAllowedWithoutOpposingTraffic","CallOnSendSignalClearBit","PTCUID","ToolTipName","JointControlAuthorizationEnabled","JointControlAuthorizationIndBit","JointControlAuthorizationCtlBit","NearSideSignalEnabled","NearSideSignalControlOn","NearSideSignalBitControl","NearSideSignaBitlIndication","Milepost","MilepostSuffix","MilepostPrefix","AdditionalReferenceUID","CallOnControlled","PublishStatusToPTC","DevicePTCUID","AutomaticSignal","DisableTrafficProjection","JointControlAuthorizationOfficeMode","JointControlAuthorizationOfficeModeRequested","JointControlAuthorizationOfficeModeConfirmed","EnableDynamicSignalRouteControlBit","DynamicSignalRouteControlBitList","EnablePulseStopControl","DynamicSignalRouteCallOnBitList","PTC_UID_KEY","PTC_DeviceName","PTC_ProperName","PTC_WIUStatusIndex","PTC_DeviceBlockID","PTC_Enable_PSS","SupressSignalStopWithOutOS","DisableEntryExitFunction","DisableStoreRouteFunction","RRUniqueIdentifierName","EnableAbsoluteBlockSignalRequest","AlarmTime","SuppressUnSolicitedSignalAlert","DISABLEBULLEXCEPTNCHK","BlueFlag","TrackPermit","FoulTime","TrackTime","TrackLock","AllowCallOnWithOutOccupancyInRoute","AllowCallOnWithPendingClearRequest"
"200144","200002","3W-SIGNAL","L","480","220","965","615","200136","200140","0","0","0","0","7","16;1;200002;0007","16;1;200002;0007|0;1;200002;0007","0;1;200002;0007","0;1;200002;0007|0;1;200002;0007","0;1;200002;0007","0;1;200002;0007|0;1;200002;0007","CTC","200","1","False","True","True","True","False","INTIMEBIT","12;1;200002","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","5","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200002;0007","NONE","False","3","False",,"False",,"False","False","0","2W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200150","200004","EBNS COAST","R","755","180","845","480","200164","200165","0","0","0","0","8","11;1;200004;0008","11;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","CTC","200","1","False","True","True","True","False","INTIMEBIT","21;1;200004","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","4","False","False","False","False","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200004;0008","NONE","True","3","False",,"False",,"False","False","0","EBNS COAST","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","12;1;200004;0008","12;1;200004;0008","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200152","200002","3W-SIGNAL","L","610","160","945","500","200510","200157","0","0","0","0","7","6;1;200002;0007","6;1;200002;0007|0;1;200002;0007","0;1;200002;0007","0;1;200002;0007|0;1;200002;0007","0;1;200002;0007","0;1;200002;0007|0;1;200002;0007","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200002","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","3","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200002;0007","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","7;1;200002;0007","7;1;200002;0007","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200157","200004","E-SIGNAL","R","610","180","1035","480","200152","200159","0","0","0","0","8","3;1;200004;0008","3;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200004","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200004;0008","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200158","200004","E-SIGNAL","R","610","240","1035","520","200484","200161","0","0","0","0","8","3;1;200004;0008","3;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200004","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","5","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200004;0008","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200164","200004","W-SIGNAL","L","755","160","1135","460","200160","200150","0","0","0","0","8","4;1;200004;0008","4;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","0;1;200004;0008","0;1;200004;0008|0;1;200004;0008","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200004","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","3","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200004;0008","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200167","200008","1E-SIGNAL","R","1290","180","765","625","200154","200194","0","0","0","0","11","3;1;200008;0011","3;1;200008;0011|0;1;200008;0011","0;1;200008;0011","0;1;200008;0011|0;1;200008;0011","0;1;200008;0011","0;1;200008;0011|0;1;200008;0011","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200008","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200008;0011","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200008;0011","4;1;200008;0011","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200168","200003","1E-SIGNAL","R","1120","180","755","600","200174","200146","0","0","0","0","10","3;1;200003;0010","3;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200003","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200003;0010","NONE","False","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200169","200005","1E-SIGNAL","R","975","180","735","585","200129","200123","0","0","0","0","9","3;1;200005;0009","3;1;200005;0009|0;1;200005;0009","0;1;200005;0009","0;1;200005;0009|0;1;200005;0009","0;1;200005;0009","0;1;200005;0009|0;1;200005;0009","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200005","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200005;0009","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200005;0009","4;1;200005;0009","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200170","200006","1E-SIGNAL","R","1510","235","725","605","200197","200191","0","0","0","0","12","5;1;200006;0012","5;1;200006;0012|0;1;200006;0012","0;1;200006;0012","0;1;200006;0012|0;1;200006;0012","0;1;200006;0012","0;1;200006;0012|0;1;200006;0012","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200006","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","5","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200006;0012","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200006;0012","6;1;200006;0012","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200171","200006","1E-SIGNAL","R","1510","180","730","630","200196","200190","0","0","0","0","12","3;1;200006;0012","3;1;200006;0012|0;1;200006;0012","0;1;200006;0012","0;1;200006;0012|0;1;200006;0012","0;1;200006;0012","0;1;200006;0012|0;1;200006;0012","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200006","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200006;0012","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200006;0012","4;1;200006;0012","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200172","200008","1E-SIGNAL","R","1290","235","740","660","200155","200195","0","0","0","0","11","5;1;200008;0011","5;1;200008;0011|0;1;200008;0011","0;1;200008;0011","0;1;200008;0011|0;1;200008;0011","0;1;200008;0011","0;1;200008;0011|0;1;200008;0011","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200008","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","5","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200008;0011","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200008;0011","6;1;200008;0011","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200173","200005","1W-SIGNAL","L","905","160","910","675","200145","200129","0","0","0","0","9","5;1;200005;0009","5;1;200005;0009|0;1;200005;0009","0;1;200005;0009","0;1;200005;0009|0;1;200005;0009","0;1;200005;0009","0;1;200005;0009|0;1;200005;0009","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200005","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","3","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200005;0009","NONE","True","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200005;0009","6;1;200005;0009","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200184","200003","1W-SIGNAL","L","1235","215","1170","650","200149","200155","0","0","0","0","10","4;1;200003;0010","4;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200003","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200003;0010","NONE","False","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200185","200003","1W-SIGNAL","L","1235","160","1060","685","200147","200154","0","0","0","0","10","4;1;200003;0010","4;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","0;1;200003;0010","0;1;200003;0010|0;1;200003;0010","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200003","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","3","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200003;0010","NONE","False","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200216","200007","E-SIGNAL","R","1675","180","1325","670","200202","200218","0","0","0","0","13","3;1;200007;0013","3;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200007","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","4","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200007;0013","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","7;1;200007;0013","7;1;200007;0013","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200217","200007","E-SIGNAL","R","1675","235","1325","710","200203","200220","0","0","0","0","13","3;1;200007;0013","3;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200007","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","5","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200007;0013","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","7;1;200007;0013","7;1;200007;0013","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200223","200007","W-SIGNAL","L","1790","160","1425","650","200219","200224","0","0","0","0","13","4;1;200007;0013","4;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","0;1;200007;0013","0;1;200007;0013|0;1;200007;0013","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200007","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","3","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200007;0013","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200243","200010","E-SIGNAL","R","230","480","370","505","200238","200239","0","0","0","0","15","3;1;200010;0015","3;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200010","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200010;0015","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200244","200010","W-SIGNAL","L","345","460","470","485","200240","200232","0","0","0","0","15","4;1;200010;0015","4;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200010","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200010;0015","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200245","200010","W-SIGNAL","L","345","515","470","525","200242","200233","0","0","0","0","15","4;1;200010;0015","4;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","0;1;200010;0015","0;1;200010;0015|0;1;200010;0015","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200010","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200010;0015","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200250","200013","E-SIGNAL","R","930","480","560","505","200279","200252","0","0","0","0","18","3;1;200013;0018","3;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200013","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200013;0018","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200251","200013","E-SIGNAL","R","930","535","560","545","200277","200254","0","0","0","0","18","3;1;200013;0018","3;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200013","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200013;0018","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
